FileName,TextContent
Coriander_Pulav.pdf,"1 
Recipe 
 
Coriander Pulav 
 
By 
 
Bhaktin Mallika 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Basmati rice - 1 cup 
 Cinnamon - 1 inch piece 
 Cloves - 2 or 3 
 Cardamoms - 2 
 Tomatoes - 2 
 Potatoes - 2 or 3  
 Peas (Shelled) - ¼ cup 
 Oil - 2 ½ tbsp 
 Salt - as required  
       
       Grind Together: 
 
 Coriander leaves - 1 medium bunch 
 Ginger - ½ inch piece   
 Green chilies - 6 
 Cumin seeds - ½ tsp. 
 Grated fresh coconut - 1 ½  tbsp 
 
Preparation 
 
 Cut tomatoes into 1 inch long pieces. Peel and dice potatoes. 
 Cook peas. Wash and soak rice for 5 to 10 minutes. 
 Heat oil in pressure cooker or pan and fry garam masala spices. 
 Continue frying with chopped tomatoes till it becomes soft. 
 Add potatoes and fry for few minutes. 
 Mix ground masala gently and fry in a medium flame till good smell comes. 
 When moisture is absorbed add soaked rice and fry for few more minutes. 
 Add enough salt and two cups of boiling water with peas. 
 Mix and close the lid. 
 Keep weight and pressure cook for 10 minutes in low flame. 
 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Corn_Pulav.pdf,"1 
Recipe 
 
Corn Pulav  
 
By 
 
Bhaktin Ranjana 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Basmati rice - 1 cup 
 Corncobs - 3 
 Bay leaf - 1 
 Cinnamon - 1 inch stick 
 Black cardamoms - 2 
 Cloves - 3 
 Cashew nuts - 10 to 12 
 Saffron - a pinch dissolved in one tbsp warm milk 
 Ghee - for frying 
 Salt - as required 
 
Grind Together: 
 
 Ginger - ½ inch piece 
 Turmeric powder - ¼ tsp. 
 Coriander powder - 1 tbsp 
 Garam masala powder - ¼ tsp. 
 Chili powder - 1 tsp. 
 
Preparation 
 
1. Soak rice for 10 minutes. 
2. Drain water and fry in ½ tsp. of ghee, till moisture is absorbed. 
3. Heat ghee and fry garam masala spices. 
4. Continue frying with ground masala paste till oil floats on top. 
5. Add cooked corn and rice. 
6. Pour two cups of boiling water with enough salt. 
7. Mix well and cook 10 minutes in pressure cooker, (or) Cook for 20 minutes with a tight lid in 
direct absorption method, on reduced flame. 
8. After removing from fire, mix saffron milk and fried cashew nuts. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Cuban_Black_Beans_and_Rice.pdf,"1 
Recipe 
Cuban Black Beans & Rice 
 
By 
Madhavi Devi Dasi. 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
• 1 cup rice 
• 1 tbsp olive oil 
• ½ tsp hing 
• 1 tsp ground cumin  
• 1 tsp dried oregano 
• 1 ¾ cup of black beans, cooked  
• 1 tbsp lemon juice 
• 1 tsp salt 
• ½ tsp pepper 
• ½ cup chopped yellow pepper, green pepper, each  
• 1 cup chopped tomatoes 
• ½ tsp cayenne pepper  
• Garnish: lemon wedges, cilantro leaves 
 
Preparation 
 
1. Cook rice according to the package (I always eat brown rice which takes longer to cook, 
as shown in picture). 
2. Heat oil in a skillet over medium-high heat. Add peppers, cook, stirring until tender, 
about 7 minutes. Add oregano, hing, salt, tomatoes, cayenne pepper, and pepper. Stir.  
3. Add in beans, lemon juice, and some water (about ½ cup) if needed; bring to a simmer.  
Reduce heat to low and simmer for 5 minutes.  
 
4. *Another easy one dish meal. Lemon juice makes it so delicious!  
 
Serves 
4 (small) servings 
 
For further details please contact 
madhavidevidasi@gmail.com  
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Curd_Rice .pdf,"1 
Recipe 
 
Curd Rice  
 
By 
 
Bhaktin Pooja 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
• Rice -1cup  
• Milk -250 ml 
• Fresh curds - ½  cup  
• SaIt - as required  
• White butter - 1 tbsp 
• Fresh cream from top of the Milk - 1 ½ tbsp 
• Green chilies - 8  
• Finely cut coriander leaves - 1 tbsp 
 
For Seasoning: 
 
• Mustard seeds - ½ tsp.  
• Black gram dhal - 1 tsp  
• BengaI gram dhal - 1 tsp. 
 
• Note : (Grated carrots, diced cucumbers, finely cut ginger, raw mango, green sweet grapes 
can be added according to taste)  
 
Preparation 
 
1. Cook rice till it becomes soft. 
2. Drain water and allow it to cool. 
3. Mash with hand and add thick milk to that. 
4. Heat oil, add the seasonings and fry till golden brown. 
5. Add slit green chilies, fry for a minute and pour over the rice. 
6. Add butter, salt, cream and mix well. 
7. Mix curds one hour before serving. 
8. Garnish with cut coriander leaves. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Curd_Rice.pdf,"Recipe 
Curd Rice 
 
By 
AnandLila devi dasi 
 
 
 
Ingredients 
 
• 1 C rice 
• 2 C water 
• 1 Tsp salt 
• 1¼ C yogurt 
• ½ C milk 
• 1 Tbsp oil 
• 1 Tsp black mustard seeds 
• 1 Tsp cumin seeds 
1 
• 1 Tbsp chana dal 


2 
• 1 Tsp split urad dal 
• 1 green chili cut lengthwise 
• 1 Tsp ginger, chopped 
• 10-12 fresh curry leaves 
• ½ Tsp yellow asafetida powder 
• A pinch turmeric powder 
 
Preparation 
 
1. Combine the rice and water in a saucepan; bring to a boil over moderately 
high heat. Stir the rice once, reduce the heat to very low and cover with a 
tight fitting lid. Cook until rice is tender. 
2. Cool the rice in a large mixing bowl or plate. 
3. Add the salt, yogurt and milk to the rice and mix well. 
4. Heat oil in a pan over moderately high heat. Add the mustard seeds, when 
they crackle, add cumin, chana dal, urad dal. Stir fry until golden brown.  
5. Add the chili, ginger, curry leaves and asafetida, and sauté until fragrant. 
Quickly add the turmeric, stir to mix and immediately add to the rice. Mix 
well. 
 
Serves 
4 
For further details please contact 
anandliladd@gmail.com 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Curry_Leaves_Rice .pdf,"1 
Recipe 
 
Curry Leaves Rice  
 
By 
 
Bhaktin Archana 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
• Rice - 1 cup  
• Tomatoes - 2 small  
• Salt - as required  
• Oil - 2 tbsp 
• Cashew nuts - 10 (optional)  
• Cloves, Cinnamon - few  
 
Grind Together: 
 
• Fresh, tender curry leaves - ¼  cup  
• Grated dry coconut - 2 ½  tbsp 
• Red chilies -10 
• Tamarind- small lime sized  
• Asafetida - a pinch 
 
Variation: 
 
• Fry curry leaves, red chilies, and fresh coconut and then grind it.  
 
Preparation 
 
1. Cook rice and allow it to cool. 
2. Separate grains properly and mix with a tsp. of ghee. 
3. Cut tomatoes into small pieces. 
4. Heat oil, fry cinnamon and cloves, add tomatoes. 
5. Fry till tomatoes are cooked properly. 
6. Add ground masala and fry in a high flame till good smell comes. 
7. Add rice, salt and mix well. 
8. Serve garnished with fried cashew nuts 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Double_Beans_Pulav.pdf,"1 
Recipe 
 
Double Beans Pulav 
 
By 
 
Bhaktin Shanti 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Basmati rice - 1 cup (200 gms) 
 Coconut extract - 2 cups 
 Fresh Double Bean seeds - ¼ cup 
 Salt -as required 
 Garam masala powder - ¼ tsp 
 Oil and ghee - 2 to 3 tbsp 
 Cardamoms - 2 
 Bay leaf - 1 
 Cinnamon - 1 inch piece 
 Cloves - 2 
 *Kasoori Methi - 2 tsp 
 
 Grind together: 
 Green chilies - 7 
 Ginger - ½ inch piece 
 
Preparation 
 
1. Wash and soak rice for 10 minutes. 
2. Heat ½ tsp. of ghee and fry for few minutes. 
3. Heat a pressure pan with ghee and fry garam masala spices. 
4. Add ground paste and beans. 
5. Fry in medium flame till ghee is separated. 
6. Add coconut extract and rice. Mix well and reduce flame. 
7. Pressure cook for 10 minutes. 
8. Sprinkle garam masala powder with a tsp. of ghee to rice. 
9. Mix gently and serve hot with tomato raitha. 
 
*Kasoori Methi-Dried fenugreek leaves. (available in provision stores) 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Fried_Rice.pdf,"by Anand Lila devi dasi
Ingredients
HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE   HARE RAMA HARE RAMA RAMA RAMA HARE HARE
HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE   HARE RAMA HARE RAMA RAMA RAMA HARE HARE
""Krishna is very kind.
Therefore, He has given us
his remnants of food stuff""
Preparation :
For further details please contact : anandliladd@gmail.com
www.iskcondesiretree.com
Serves: Five-Six
Fried Rice
Basmati rice...........................................................
Water....................................................................
Paneer, cut into 2 cm cubes...................................
Oil..........................................................................
Ginger, grated.......................................................
Dry red chili flakes.................................................
Asafetida powder..................................................
Carrots, cut into 2 cm cubes...................................
Large bell pepper, cut into 2.5 cm cubes...............
Water chestnuts, chopped.....................................
Soy sauce..............................................................
Salt........................................................................
Ground black pepper............................................
Oil for deep frying
1) Combine the rice and water in a saucepan, bring it to a boil, then 
immediately reduce the heat to low, cover with a tight fitting lid, without 
stirring, cook it over low flame until rice is tender. Remove from heat.
2) Heat oil in a frying pan over moderate heat. Deep fry the paneer 
cubes until dark brown in color. Drain on paper towels.
3) Heat 3 Tbsp of oil in a wok or pan over high heat. Add ginger, chili 
flakes and asafetida and sauté for a moment. Quickly add all the 
vegetables and stir-fry until they are tender-crisp. Add the soy sauce, salt, 
black pepper and the fried paneer cubes. Toss well to coat the vegetables 
with the spices. Gently fold in the rice and combine well. Serve hot.
2 C
4 C
250 g
3 Tbsp
2 Tbsp
1 Tsp
1 Tsp
2
1
10-12
1½ Tbsp
2 Tsp
½ Tsp"
Ghee_Rice.pdf,"1 
Recipe 
 
Ghee Rice 
 
By 
 
Bhaktin Sushma 
 
 
 
Ingredients 
 
 Basmati Rice - 1 cup (heaped) 
 Cashew nuts - 1 tbsp 
 Green Chilies - 3-4 
 Potato - 1 or 2 
 Capsicum - 1 
 French beans - 8 
 Cauliflower - ½ 
 Carrots - 2 
 Shelled peas - ¼ cup 


2 
 Coconut - ½ big 
 Pure Ghee - 2 tbsp 
 Oil - 1 tbsp 
 Salt - as required 
 Bay leaf - 1 
 Cloves - 2 or 3 
 Cardamoms - 2 
 Cut coriander leaves - 1 ½ tbsp 
 
Preparation 
 
1. Wash and soak rice for 10 minutes. 
2. Heat half a tsp. of ghee and fry the rice which is taken directly from water. 
3. Fry till moisture is absorbed (for approximately 2 minutes). Cut vegetables into 2 inch long 
pieces. Slit green chilies into two. 
4. Grate coconut, add water and grind to smooth paste. Strain and squeeze to get extract. 
5. Add some more water and extract once again. 
6. Add water, so that total extract is two cups. 
7. Heat oil in pressure cooker and fry garam masala spices and green chilies. 
8. When it turns transparent add vegetables and fry in a high flame till the vegetables becomes 
tender. 
9. Add coconut extract. When it starts boiling add salt and rice. 
10. Mix well and reduce flame. Pressure cook for 10 to 12 minutes. 
11. Garnish with cut coriander leaves and fried cashew nuts and serve hot with kurma and 
raitha. 
 
         
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Hyderabadi_Biriyani.pdf,"1 
Recipe 
 
 Hyderabadi Biriyani  
 
By 
 
Bhaktin Malathy 
 
 
 
 
 
 
Ingredients 
 
 Basmati rice - 1 cup 
 Fresh thick curds - 1 cup 
 Water - 1 cup 
 Mixed diced vegetables - 2 cups(Potatoes, carrots, peas, turnip etc) 
 Oil - 2 ½ tbsp 


2 
 Ginger paste - 1 tsp.  
 Salt - as required  
 Lemon - 1  
 Finely cut mint leaves - 1 ½ tbsp 
 Cut coriander leaves - 1 tbsp  
 
Grind Together: 
 
 Cashew nuts - 1 tbsp 
 Green chilies - 8  
 Cinnamon - 1 inch piece  
 Cloves - 2  
 Cardamoms - 2  
 (Fry the above ingredients in little oil and grind it along with a bunch of coriander leaves)  
 
Preparation 
 
1. Wash and soak rice for 10 minutes. 
2. Drain water and fry for two minutes in half a tsp. of ghee. 
3. Heat pressure cooker, add oil. 
4. Mix ginger paste and diced vegetables. 
5. Fry in medium flame till vegetables are tender. 
6. Add ground masala paste and fry till raw smell goes. 
7. Beat curds and add it along with one clip of water. 
8. When it starts boiling add rice and salt, cover lid and reduce flame completely. 
9. Keep the weight as soon as the lid is closed. Cook for 10 minutes. Remove from fire. 
10. Squeeze lemon juice and add cut mint leaves and coriander leaves. 
11. Mix well and serve hot. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Igloo_Biriyani.pdf,"1 
Recipe 
 
Igloo Biriyani 
 
By 
 
Bhaktin Mallika 
 
 
 
 
Ingredients 
 
 Basmati rice (or) Pulav rice - 1 cup 
 Mixed diced vegetables - 1 ½ cups(Potatoes, carrots, beans, cauliflower and peas) 
 Fried cashew nuts - 1 tbsp 
 Oil and ghee -as required 
 Salt -according to taste. 


2 
 Cloves - 2 
 Cardamoms - 2 
 Cinnamon - 1 inch piece 
 Bay leaf - 1 
 Aniseed - 1 ¼ tsp. 
 Annacippoo - 2 petals 
 Marati Mokku - 2 
  
Grind Together 
 
 Green chili - 3 
 Red chili powder - ½ tsp 
 Ginger - ½ inch piece 
 
Preparation 
 
1. Soak rice for 10 minutes.  
2. Fry it in half a tsp of ghee till moisture evaporates. Heat oil in a frying pan. 
3. Add garam masala spices, ground paste with diced vegetables. Fry till vegetables become 
soft. 
4. Add two cups of boiling water, salt and rice. 
5. Transfer immediately to stainless steel vessel which is already heated. Bring to boil and 
immediately close the lid. 
6. Keep in igloo hot pack. Check after 45 minutes. Do not open in between. 
7. Serve garnished with fried cashew nuts. 
 
 
Note: While cooking biriyani in igloo hot pack, ensure that there is no empty space while 
keeping this vessel. Keep other hot cooked items around the vessel, or keep hot water in 
other vessels around that. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Jack_Fruit_Pulav.pdf,"1 
Recipe 
 
Jack Fruit Pulav  
 
By 
 
Bhaktin Pooja 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Basmati rice - 1 cup  
 Finely diced jack fruit pieces - ¾ cup 
 Powdered sugar - ¾ cup 
 Honey - 1 tbsp 
 Pure ghee - 3 tbsp 
 Cardamom powder - a pinch 
 Cashew nuts and raisins - 1 tbsp 
 Vanilla essence - few drops 
 Fresh Cream - 1-2 tbsp 
 
Preparation 
 
1. Wash and soak rice for 10 minutes and strain it. 
2. Boil two cups of water in a heavy vessel and cook rice in that separately on low flame. 
3. Keep closed and do not disturb in between. 
4. After 7 to 10 minutes, when rice is cooked and moisture is evaporated add powdered sugar, 
jack fruit pieces and half of the ghee. 
5. Mix gently and keep on reduced flame. 
6. After a few minutes add honey, fresh cream and cardamom powder. 
7. Remove from fire; heat rest of the ghee, fry cashew nuts, and raisins. Pour over rice. 
8. Serve hot. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Kashmiri_ Rice.pdf,"1 
Recipe 
 
 Kashmiri Rice  
 
By 
 
Bhaktin Archana 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Basmati rice - 1 cup 
 Cooked peas - ¼ cup 
 Cooked diced carrots - ¼ cup 
 Capsicum - 1 diced 
 Mixed diced fruits - ½ cup 
 Sugar - 1 ½ tsp 
 Salt - as required 
 Pista, almonds, cashew nuts, and Raisins - 1 tbsp 
 Seedless  green grapes - 1 tbsp 
 Fresh cream – 2 tbsp 
 Saffron - little dissolved in 1 tbsp 
 Warm milk 
 Cardamom and clove powder - ¼ tsp. 
 Rose water - 2 tsp 
 Cumin seeds ¼ tsp. 
 Bay leaf - 1 
 Fresh Butter - 1 tbsp 
 Oil - 2 ½ tbsp 
 Paneer (cottage cheese ) 
 
Preparation 
 
1. Wash and soak rice for 10 minutes. 
2. Cook in enough salted boiling water till just tender. 
3. Allow it to cool. Separate the grains.  
4. Heat oil and add bay leaf and cumin seed. 
5. Stir fry capsicum till tender. Add carrots and peas. 
6. Fry for another few minutes. 
7. Add salt, sugar, cream, saffron milk, fried nuts, dry fruits and cooked rice. 
8. Before removing from fire mix diced fruit pieces, cherries, butter and rose water. 
9. Fry diced paneer cubes, keep in warm water till required. Add while frying vegetables.  
 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Kesari_Bhath.pdf,"1 
Recipe 
 
Kesari Bhath 
 
By 
 
Bhaktin Shanti 
 
 
 
 
 
 
 
 
 
 
 
 
 
 


2 
Ingredients 
 
 Plain rice - 1 cup 
 Sugar - 1 ¼ cup 
 Water - ¼ cup 
 Ghee - 1 tbsp 
 Saffron - little 
 Milk - 1 tbsp 
 Saffron 
 Cardamom powder - a pinch  
 Broken cashew nuts - 1 tbsp 
 Raisins - 1 tbsp 
 Kesari powder - as required (Food color)  
 
Variation: 
 In place of sugar, candied sugar which is powdered well can be used. Reduce powdered 
sugar candy to ¾ cup or 1 cup as per taste. Do not add color for this rice. 
 
Preparation 
 
1. Cook rice softer than normal consistency. 
2. Keep a heavy vessel on fire and add sugar with water. 
3. Stir constantly in medium flame till you reach soft ball consistency.  
4. Reduce flame add cooked rice with kesari powder, saffron dissolved in hot milk. 
5. Stir gently till moisture dries up. 
6. Remove from fire add cardamom powder, fried cashew nuts and raisins with rest of the ghee. 
7. Add grated coconut if desired. 
 
Serves 
 
2 Persons. 
 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Khara_Pongal.pdf,"Recipe 
Khara Pongal 
 
By 
AnandLila devi dasi 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
1 
 


2 
 
Ingredients 
 
• 1½ C rice 
• ½ C moong dal 
• 1/3 C ghee 
• 1 Tsp cumin seeds 
• ½ tsp yellow asafetida powder 
• 1 Tbsp finely grated ginger 
• 5-6 peppercorns 
• 2 dry red chilies 
• 1 sprig fresh curry leaves 
• 6 C water 
• 1½ Tsp salt 
• 2 Tbsp cashews 
 
Preparation 
1. Heat a pan over moderate heat. Dry roast the rice and dal until lightly golden.  
Remove pan from heat and cool the grains. 
2. Wash the rice and dal and drain. 
3. Heat 1 Tbsp ghee in a saucepan over moderately high heat. Add cumin, when 
they darken a dew shades, sprinkle asafetida. Add ginger, peppercorns, chilies 
and curry leaves. Stir fry all the spices for a while. Add the rice and dal, and 
saute for 1 minute. Pour the water and add salt. Cook until the grains are fully 
softened. (alternately you can pressure cook) 
4. Heat 1 Tbsp of ghee in a small pan and saute the cashews until golden. Add to 
the pongal. Add the remaining ghee overtop. Serve hot with coconut-coriander 
chutney. 
 
Serves 
4-5 
For further details please contact 
anandliladd@gmail.com 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
Khichari-1.pdf,"For further details please contact : anandliladd@gmail.com
by Anand Lila devi dasi
Ingredients
Preparation
Serves
www.iskcondesiretree.com
Two-Three
HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE   HARE RAMA HARE RAMA RAMA RAMA HARE HARE
HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE   HARE RAMA HARE RAMA RAMA RAMA HARE HARE
""Eating prasadam
is a nice process
of purification.""
Khichari
Yellow split moong dal...................
Rice................................................
Ghee..............................................
Nigella seeds..................................
(kalonji seeds)
Cumin seeds...................................
Asafetida powder..........................
Minced ginger................................
Green chili......................................
Cabbage chopped..........................
1.
2.
3.
4.
5.
 Wash and drain the rice and dal.
 Heat ghee in a heavy saucepan; add nigella seeds, cumin seeds,
when it darkens a little, add asafetida, ginger and chili. Saute them
for 30 seconds.
 Stir fry the cabbage and all the other vegetables while adding
turmeric to it. Add the rice, dal, salt and water. Bring it to a boil, then
reduce the heat, cover partially, stirring occasionally cook till the vegetables,
rice and dal are soft.
 Add spinach leaves and cook for 5 minutes. If the Khichari dries up,
add some more warm water according to the consistency you need.
 Serve hot with an extra dollop of ghee.
1/3 C 
¾ C 
2 Tbsp 
1 Tsp 
1 Tsp 
¼ Tsp 
2 Tbsp 
1 
½ C 
Bell pepper chopped in cubes........
Carrot shredded............................
Potatoes cut in cubes to 1.5cm.......
Turmeric powder............................
Salt.................................................
Water.............................................
Chopped spinach............................
1/3 C 
¼ C 
¼ C 
½ Tsp 
1 Tsp 
5-6 C 
½ C"
Khichari-2.pdf,"Recipe 
Khichari 2 
 
By 
Ananda Lila devi dasi 
 
 
 
 
 
Ingredients 
 
• 1/3 C yellow split moong dal 
• 1 C rice 
• 3 Tbsp ghee 
• 1 Tsp cumin seeds 
• 2 Tbsp minced ginger 
• 1 green chili chopped 
1 
• 8-9 fresh curry leaves 


2 
• 2 Tsp coriander powder 
• 1 Tsp paprika powder  
• 2 C summer squash peeled and cubed (louki or zucchini) 
• 1 C peeled and cubed potatoes 
• 1 C green beans 
• 1 C carrot shredded 
• 1 Tsp turmeric powder 
• 5-6 C water  
• 2 Tsp salt 
• 2 Tbsp chopped fresh coriander leaves 
 
 
Preparation 
 
1. Wash and drain the rice and dal. 
2. Heat ghee in a heavy saucepan; add cumin seeds, when it darkens a little, add ginger 
and chili. Add the coriander and paprika powder and saute the spices for a few 
seconds. 
3. Add the vegetables, rice, dal and turmeric.  Stir fry for 2-3 minutes. Add the water 
and salt. Bring it to a boil, then reduce the heat, cover partially, stirring occasionally 
cook until the vegetables, rice and dal are soft. (Alternately you may pressure cook 
the khichari) 
4. Add the coriander leaves. If the Khichari dries up, you may add some more warm 
water according to the consistency needed. 
5. Serve hot with an extra dollop of ghee. 
 
Serves 
4 
 
For further details please contact 
anandliladd@gmail.com 
 
www.iskcondesiretree.com 
 
Hare Krishna Hare Krishna Krishna Krishna Hare Hare 
Hare Rama Hare Rama Rama Rama Hare Hare"
